Tenure,WarehouseToHome,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,IsNewCustomer,LowSatisfaction,HighCashback,RecentlyActive,MaritalStatus_Married,MaritalStatus_Single,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Others
4,8,4,4,2,1,8,160.79,0,1,0,0,0,True,False,False,False,True,False
1,12,4,1,3,0,3,156.17,0,1,1,0,1,False,True,False,False,True,False
28,24,4,3,10,0,9,232.39,0,0,0,1,0,False,False,False,False,False,False
14,18,4,3,3,0,5,188.23,0,0,0,1,0,True,False,False,True,False,False
0,9,3,3,10,0,0,145.77,1,1,0,0,1,False,True,False,True,False,False
15,18,3,1,4,1,0,150.87,0,0,1,0,1,True,False,False,True,False,False
20,29,3,2,2,0,6,203.12,1,0,1,1,0,False,False,False,False,False,False
11,16,5,3,4,0,11,232.06,0,0,0,1,0,True,False,False,False,False,False
14,9,4,3,2,0,13,305.41,0,0,0,1,0,False,False,False,False,False,True
19,20,2,3,8,1,9,261.95,1,0,0,1,0,False,True,True,False,False,False
0,10,3,2,2,1,6,136.91,1,1,1,0,0,False,False,False,False,True,False
1,7,5,1,8,0,3,172.75,0,1,1,1,1,True,False,False,True,False,False
1,8,4,1,3,0,1,141.11,0,1,1,0,1,False,True,False,False,True,False
11,29,4,3,1,0,8,195.26,0,0,0,1,0,False,True,False,False,False,False
8,8,4,4,3,1,4,148.42,1,0,0,0,0,True,False,False,False,True,False
25,34,1,3,3,1,2,232.47000000000003,0,0,0,1,1,False,False,True,False,False,False
1,17,5,2,3,1,5,182.69,0,1,1,1,0,False,False,False,True,False,False
20,7,4,1,11,0,3,321.27,0,0,1,1,1,True,False,False,False,False,True
6,19,4,5,2,1,15,262.58,1,0,0,1,0,False,True,True,False,False,False
1,33,4,1,3,0,5,186.8,0,1,1,1,0,False,True,False,True,False,False
1,9,4,3,3,0,3,152.83,0,1,0,0,1,False,True,False,False,True,False
7,6,4,4,6,0,2,132.94,0,0,0,0,1,False,False,False,False,True,False
3,30,1,4,5,1,0,231.94,1,1,0,1,1,False,True,True,False,False,False
3,7,3,4,2,0,7,137.48,0,1,0,0,0,True,False,False,False,True,False
14,9,4,3,2,0,10,319.36,0,0,0,1,0,True,False,False,False,False,True
8,6,4,2,1,0,0,153.63,0,0,1,0,1,False,False,False,True,False,False
30,35,4,1,4,0,0,241.18,0,0,1,1,1,True,False,True,False,False,False
24,8,5,4,6,0,2,154.82,0,0,0,0,1,True,False,False,True,False,False
8,12,3,3,1,1,2,135.06,0,0,0,0,1,True,False,False,False,True,False
13,8,3,4,6,0,0,143.27,0,0,0,0,1,False,False,False,True,False,False
14,8,4,3,3,1,7,168.11,0,0,0,1,0,False,True,False,True,False,False
4,9,5,2,7,1,1,193.77,0,1,1,1,1,False,True,False,True,False,False
1,7,4,5,3,0,8,199.12,0,1,0,1,0,True,False,False,False,False,False
9,23,4,4,2,0,10,205.2,0,0,0,1,0,False,False,False,False,False,False
20,9,6,4,5,1,8,293.72,0,0,0,1,0,True,False,True,False,False,False
1,15,4,1,2,0,2,168.42,0,1,1,1,1,True,False,False,True,False,False
24,12,3,3,8,0,15,295.37,0,0,0,1,0,False,True,False,False,False,True
2,33,5,5,3,0,5,172.24,0,1,0,1,0,False,False,False,True,False,False
12,14,2,3,3,0,4,151.1,0,0,0,0,0,True,False,False,False,True,False
0,6,4,1,7,0,2,147.75,0,1,1,0,1,True,False,False,True,False,False
6,11,5,3,3,0,9,186.62,0,0,0,1,0,False,False,False,True,False,False
1,7,4,3,3,0,8,177.96,0,1,0,1,0,True,False,False,True,False,False
6,8,3,3,2,0,4,136.0,0,0,0,0,0,False,False,False,False,True,False
19,6,4,5,3,1,5,206.73,0,0,0,1,0,True,False,False,False,False,False
5,19,3,2,3,0,3,144.03,0,1,1,0,1,True,False,False,True,False,False
5,15,3,2,2,1,5,163.22,0,1,1,0,0,False,False,False,True,False,False
1,31,6,1,3,1,1,136.18,1,1,1,0,1,False,True,False,False,True,False
0,21,4,5,1,0,3,147.74,0,1,0,0,1,True,False,False,False,True,False
20,9,4,1,4,0,5,198.79,0,0,1,1,0,True,False,False,True,False,False
11,6,2,2,1,0,8,176.25,0,0,1,1,0,False,True,False,True,False,False
18,12,4,2,7,0,8,188.65,0,0,1,1,0,False,True,False,False,False,False
1,10,4,5,3,1,8,158.48,1,1,0,0,0,False,True,False,False,True,False
0,27,1,1,2,0,2,126.78,0,1,1,0,1,False,True,False,False,True,False
8,32,3,5,3,0,0,142.86,1,0,0,0,1,True,False,False,True,False,False
11,17,4,5,8,0,4,159.52,0,0,0,0,0,True,False,False,False,True,False
18,10,4,2,6,1,2,320.13,0,0,1,1,1,False,False,False,False,False,True
25,12,3,5,4,1,9,155.77,0,0,0,0,0,True,False,False,True,False,False
29,7,3,3,2,0,9,163.06,0,0,0,0,0,True,False,False,True,False,False
1,14,5,2,11,0,2,240.57,0,1,1,1,1,True,False,False,False,False,False
12,15,3,4,21,0,3,167.82,0,0,0,1,1,False,True,False,True,False,False
4,6,3,2,9,1,5,159.93,1,1,1,0,0,False,True,False,True,False,False
25,8,4,3,2,1,12,290.68,0,0,0,1,0,False,True,False,False,False,True
8,27,3,1,2,1,7,140.14,0,0,1,0,0,True,False,False,True,False,False
6,10,4,2,5,0,8,236.59,0,0,1,1,0,False,True,False,False,False,False
8,7,5,4,7,0,3,157.94,0,0,0,0,1,False,False,False,False,True,False
13,8,3,1,2,0,8,146.61,0,0,1,0,0,False,True,False,True,False,False
11,17,4,4,3,0,8,164.36,0,0,0,0,0,True,False,False,False,True,False
4,14,3,1,2,0,9,207.93,0,1,1,1,0,True,False,False,False,False,False
19,10,4,4,3,0,8,287.89,0,0,0,1,0,True,False,False,False,False,True
10,20,3,5,2,0,17,130.34,0,0,0,0,0,True,False,False,False,True,False
12,16,3,3,8,0,2,234.64,0,0,0,1,1,False,True,False,False,False,False
5,27,4,4,3,1,3,156.4,1,1,0,0,1,False,True,False,False,True,False
16,31,4,1,6,0,0,207.98,0,0,1,1,1,True,False,False,False,False,False
12,13,4,1,2,0,3,292.72,0,0,1,1,1,True,False,False,False,False,True
8,15,4,5,7,0,3,190.0,0,0,0,1,1,False,False,False,True,False,False
5,14,1,3,6,0,3,151.75,0,1,0,0,1,True,False,False,True,False,False
19,8,3,5,9,0,9,270.48,0,0,0,1,0,False,False,True,False,False,False
25,33,4,3,4,0,18,288.07,0,0,0,1,0,True,False,True,False,False,False
13,8,3,3,1,0,12,280.41,0,0,0,1,0,False,False,False,False,False,True
2,33,5,5,3,0,5,172.24,0,1,0,1,0,True,False,False,True,False,False
31,9,5,1,5,1,4,262.26,0,0,1,1,0,False,True,True,False,False,False
8,7,4,4,3,1,4,148.42,1,0,0,0,0,True,False,False,False,True,False
13,22,4,5,2,0,11,258.41,0,0,0,1,0,False,True,True,False,False,False
1,8,4,1,2,1,2,138.67,0,1,1,0,1,True,False,False,False,True,False
24,7,4,3,2,0,14,188.47,0,0,0,1,0,False,False,False,True,False,False
23,34,1,3,2,1,8,132.21,0,0,0,0,0,True,False,False,False,True,False
24,15,4,4,9,0,3,163.75,0,0,0,0,1,True,False,False,False,True,False
12,7,2,3,3,0,1,153.44,0,0,0,0,1,False,False,False,False,True,False
1,17,4,1,3,0,3,171.84,0,1,1,1,1,False,True,False,True,False,False
7,8,4,3,2,0,9,195.47,0,0,0,1,0,False,False,False,True,False,False
6,6,1,5,3,0,3,153.76,0,0,0,0,1,True,False,False,True,False,False
16,31,4,2,6,0,0,234.0,0,0,1,1,1,True,False,False,False,False,False
5,19,3,1,3,0,3,144.03,0,1,1,0,1,True,False,False,True,False,False
19,15,4,2,11,0,9,161.97,0,0,1,0,0,False,False,False,True,False,False
1,8,4,2,2,1,2,138.67,0,1,1,0,1,False,False,False,False,True,False
6,12,4,4,3,0,4,190.24,0,0,0,1,0,False,False,False,True,False,False
22,23,4,3,10,0,8,189.39,0,0,0,1,0,True,False,False,True,False,False
1,9,4,1,4,0,3,150.8,0,1,1,0,1,False,True,False,False,True,False
6,29,3,1,2,1,12,234.58,0,0,1,1,0,False,True,False,False,False,False
29,29,3,4,5,1,9,234.02,0,0,0,1,0,False,False,True,False,False,False
7,12,5,1,6,0,3,196.19,0,0,1,1,1,True,False,False,False,False,False
10,31,4,4,9,0,9,181.74,0,0,0,1,0,False,False,False,True,False,False
12,30,4,2,11,0,3,182.45,0,0,1,1,1,True,False,False,True,False,False
0,8,3,3,2,0,2,127.83,0,1,0,0,1,False,True,False,False,True,False
27,7,3,1,7,0,7,273.28,0,0,1,1,0,False,True,True,False,False,False
3,30,4,5,2,0,4,164.04,1,1,0,0,0,False,True,False,False,True,False
0,9,3,5,6,0,2,140.31,1,1,0,0,1,False,False,False,False,True,False
8,10,6,1,7,0,3,185.29,0,0,1,1,1,False,True,False,True,False,False
8,17,5,3,3,0,8,175.63,0,0,0,1,0,True,False,False,True,False,False
9,23,4,3,6,1,1,201.32,0,0,0,1,1,False,False,False,False,False,False
1,15,6,5,3,1,8,146.19,1,1,0,0,0,True,False,False,False,True,False
0,31,3,3,2,0,7,129.42,0,1,0,0,0,True,False,False,False,True,False
10,7,4,3,8,0,1,193.15,0,0,0,1,1,False,True,False,True,False,False
1,14,4,2,2,0,4,149.36,0,1,1,0,0,True,False,False,False,True,False
0,6,4,3,6,0,46,206.09,1,1,0,1,0,True,False,False,False,False,False
2,9,3,3,5,1,0,152.38,1,1,0,0,1,True,False,False,True,False,False
1,20,4,4,3,0,1,145.33,0,1,0,0,1,False,False,False,False,True,False
0,14,1,4,1,0,2,148.51,0,1,0,0,1,True,False,False,True,False,False
7,11,5,4,10,0,3,163.38,0,0,0,0,1,True,False,False,False,True,False
1,7,4,4,3,1,3,148.02,1,1,0,0,1,False,True,False,False,True,False
18,30,4,4,6,0,3,145.42,0,0,0,0,1,True,False,False,True,False,False
0,32,3,1,2,0,2,129.04,0,1,1,0,1,True,False,False,False,True,False
1,22,4,3,9,1,8,261.1,1,1,0,1,0,False,False,False,False,False,False
10,15,4,2,6,0,8,175.79,0,0,1,1,0,True,False,False,True,False,False
7,6,1,2,3,0,3,132.8,0,0,1,0,1,False,True,False,False,True,False
25,15,5,4,7,0,8,249.9,0,0,0,1,0,False,False,False,False,False,False
6,10,4,4,9,0,2,138.38,0,0,0,0,1,False,False,False,False,True,False
9,18,3,3,10,1,1,146.63,0,0,0,0,1,True,False,False,True,False,False
28,20,1,4,9,0,15,287.22,0,0,0,1,0,False,True,False,False,False,True
21,16,4,3,6,0,1,146.05,0,0,0,0,1,False,True,False,False,True,False
8,12,5,1,3,0,14,164.86,0,0,1,0,0,True,False,False,True,False,False
0,6,3,2,2,1,8,126.86,1,1,1,0,0,False,True,False,False,True,False
19,18,4,2,5,0,2,301.5,0,0,1,1,1,False,False,True,False,False,False
12,17,4,3,2,0,3,151.84,0,0,0,0,1,True,False,False,False,True,False
2,10,4,4,2,0,8,201.55,0,1,0,1,0,True,False,False,False,False,False
1,9,5,2,3,0,1,136.02,1,1,1,0,1,False,True,False,False,True,False
14,23,5,3,8,0,1,175.94,0,0,0,1,1,False,True,False,True,False,False
10,17,4,3,5,0,8,195.94,0,0,0,1,0,True,False,False,False,False,False
1,18,4,5,3,1,4,172.41,0,1,0,1,0,True,False,False,True,False,False
19,8,4,4,3,0,8,199.41,0,0,0,1,0,True,False,False,False,False,False
1,7,5,5,3,1,1,148.19,1,1,0,0,1,False,False,False,False,True,False
12,14,5,2,2,0,6,165.28,0,0,1,1,0,False,True,False,True,False,False
9,25,4,5,2,0,5,180.61,0,0,0,1,0,True,False,False,True,False,False
8,24,3,3,2,0,0,146.01,0,0,0,0,1,False,False,False,True,False,False
29,15,3,3,3,0,3,129.42,0,0,0,0,1,False,False,False,False,True,False
4,31,2,4,6,1,1,256.94,1,1,0,1,1,False,True,True,False,False,False
26,10,5,3,4,1,5,204.69,0,0,0,1,0,True,False,False,False,False,False
17,13,5,3,9,0,15,318.92,0,0,0,1,0,True,False,False,False,False,True
25,9,4,3,3,1,4,179.69,0,0,0,1,0,False,False,False,False,False,False
2,26,5,5,3,0,4,156.96,0,1,0,0,0,True,False,False,False,True,False
5,12,4,2,2,1,4,173.21,0,1,1,1,0,False,False,False,False,True,False
0,32,3,1,2,0,4,161.8,0,1,1,0,0,False,True,False,True,False,False
20,10,4,4,10,0,2,291.06,0,0,0,1,1,True,False,True,False,False,False
17,28,4,2,9,0,3,147.58,0,0,1,0,1,False,False,False,False,True,False
22,9,2,4,5,0,3,206.2,0,0,0,1,1,True,False,False,True,False,False
5,8,3,5,2,0,0,128.27,0,1,0,0,1,True,False,False,False,True,False
7,14,4,5,2,0,4,168.73,0,0,0,1,0,True,False,False,True,False,False
9,17,4,1,5,0,0,166.52,0,0,1,1,1,True,False,False,True,False,False
1,35,4,4,3,0,5,187.72,0,1,0,1,0,False,False,False,True,False,False
11,17,5,1,4,1,1,191.94,0,0,1,1,1,True,False,False,True,False,False
5,7,4,4,3,0,1,150.01,0,1,0,0,1,False,True,False,False,True,False
10,13,3,5,6,1,4,142.84,0,0,0,0,0,True,False,False,True,False,False
2,34,6,5,2,0,1,173.77,0,1,0,1,1,True,False,False,True,False,False
1,14,3,2,2,0,2,133.1,0,1,1,0,1,False,True,False,False,True,False
17,6,3,1,5,1,2,157.43,0,0,1,0,1,True,False,False,True,False,False
18,14,3,2,10,0,8,136.97,0,0,1,0,0,False,False,False,True,False,False
18,11,2,5,3,0,14,316.9,0,0,0,1,0,True,False,False,False,False,True
2,25,3,2,5,0,2,142.62,0,1,1,0,1,True,False,False,True,False,False
13,11,5,3,6,0,10,184.02,0,0,0,1,0,True,False,False,True,False,False
7,6,3,4,2,0,3,143.25,0,0,0,0,1,True,False,False,True,False,False
1,8,5,3,3,1,1,154.33,0,1,0,0,1,True,False,False,False,True,False
29,25,4,4,5,1,8,188.85,0,0,0,1,0,True,False,False,True,False,False
5,30,3,2,2,0,7,153.09,0,1,1,0,0,False,False,False,True,False,False
27,9,2,4,6,0,9,290.98,0,0,0,1,0,False,True,True,False,False,False
0,28,3,3,2,1,7,161.79,1,1,0,0,0,False,False,False,True,False,False
1,16,4,3,3,0,3,152.42,1,1,0,0,1,False,False,False,False,True,False
1,11,4,2,3,1,7,161.91,1,1,1,0,0,False,False,False,False,True,False
23,12,4,3,4,0,3,191.51,0,0,0,1,1,False,False,False,True,False,False
2,7,4,5,4,0,3,145.8,0,1,0,0,1,False,True,False,False,True,False
3,24,5,5,3,0,10,204.88,0,1,0,1,0,False,True,False,False,False,False
22,8,4,4,3,0,8,153.9,0,0,0,0,0,True,False,False,True,False,False
23,15,5,4,8,0,4,256.2,0,0,0,1,0,True,False,True,False,False,False
22,7,5,5,9,0,3,279.02,0,0,0,1,1,True,False,True,False,False,False
0,6,1,4,2,0,7,174.46,1,1,0,1,0,False,True,False,False,False,False
29,25,4,4,5,0,9,293.35,0,0,0,1,0,False,True,True,False,False,False
31,16,5,4,6,1,1,158.46,0,0,0,0,1,True,False,False,False,True,False
7,8,4,3,4,0,7,127.68,0,0,0,0,0,True,False,False,False,True,False
11,11,4,3,9,1,4,154.96,0,0,0,0,0,True,False,False,False,True,False
1,36,5,4,2,0,5,159.79,1,1,0,0,0,False,True,False,False,True,False
28,33,2,1,4,1,5,298.28,0,0,1,1,0,False,True,True,False,False,False
2,28,4,2,3,0,3,152.13,0,1,1,0,1,False,False,False,False,True,False
0,10,4,2,2,1,4,158.28,1,1,1,0,0,False,True,False,True,False,False
10,25,3,4,5,0,0,130.22,0,0,0,0,1,True,False,False,False,True,False
0,10,3,1,2,1,2,128.75,0,1,1,0,1,False,True,False,False,True,False
11,8,4,2,4,0,5,152.49,0,0,1,0,0,False,False,False,True,False,False
18,9,2,1,3,1,8,203.79,0,0,1,1,0,True,False,False,False,False,False
9,22,4,5,5,0,2,156.47,0,0,0,0,1,False,False,False,True,False,False
5,8,2,2,8,0,7,150.55,0,1,1,0,0,False,True,False,True,False,False
0,34,4,3,3,0,2,186.39,0,1,0,1,1,True,False,False,True,False,False
8,6,3,3,10,0,9,147.17,0,0,0,0,0,True,False,False,True,False,False
12,17,4,1,3,1,4,181.66,0,0,1,1,0,False,True,False,True,False,False
8,10,6,5,5,0,13,172.59,0,0,0,1,0,False,True,False,True,False,False
1,26,4,2,3,0,3,148.23,0,1,1,0,1,False,False,False,False,True,False
4,9,4,2,2,0,8,150.64,0,1,1,0,0,False,True,False,False,True,False
14,7,4,3,5,1,1,172.28,1,0,0,1,1,False,True,False,True,False,False
22,11,3,3,3,0,2,166.51,0,0,0,1,1,True,False,False,True,False,False
1,16,5,5,5,0,3,169.0,1,1,0,1,1,True,False,False,False,True,False
0,12,4,1,2,1,0,129.26,1,1,1,0,1,False,True,False,False,True,False
3,34,3,2,2,0,9,157.75,0,1,1,0,0,False,False,False,True,False,False
20,14,4,3,4,0,1,177.58,0,0,0,1,1,True,False,False,True,False,False
2,7,4,3,2,1,3,146.54,0,1,0,0,1,False,True,False,False,True,False
1,16,4,2,3,1,3,148.23,1,1,1,0,1,False,True,False,False,True,False
4,8,3,1,5,1,5,165.82,0,1,1,1,0,False,True,False,True,False,False
10,6,4,2,2,0,11,164.74,0,0,1,0,0,False,False,False,True,False,False
15,30,4,3,5,1,3,195.82,0,0,0,1,1,False,True,False,False,False,False
24,7,4,1,5,0,7,320.17,0,0,1,1,0,True,False,False,False,False,True
17,32,5,2,7,0,1,259.0,0,0,1,1,1,True,False,False,False,False,False
2,7,1,3,9,1,2,162.94,0,1,0,0,1,False,True,False,True,False,False
12,32,5,4,5,0,2,245.61,0,0,0,1,1,False,False,False,False,False,False
9,8,5,5,3,0,3,149.5,0,0,0,0,1,False,True,False,False,True,False
1,6,3,1,2,0,2,127.06,0,1,1,0,1,True,False,False,False,True,False
14,31,4,1,3,0,8,158.19,0,0,1,0,0,True,False,False,True,False,False
12,27,5,3,7,0,2,157.36,0,0,0,0,1,True,False,False,True,False,False
7,32,5,4,3,0,3,168.2,0,0,0,1,1,False,True,False,True,False,False
3,7,4,1,3,0,2,204.18,0,1,1,1,1,True,False,False,False,False,False
12,19,4,4,7,1,2,271.23,0,0,0,1,1,True,False,True,False,False,False
20,8,4,5,8,0,8,159.23,0,0,0,0,0,False,True,False,False,True,False
1,15,6,5,3,1,8,146.19,1,1,0,0,0,False,False,False,False,True,False
7,10,4,3,3,1,1,154.09,0,0,0,0,1,True,False,False,False,True,False
14,14,5,2,3,0,3,206.5,1,0,1,1,1,False,True,False,False,False,False
1,24,4,4,2,1,2,155.58,0,1,0,0,1,False,False,False,False,True,False
0,16,1,3,2,0,2,135.05,0,1,0,0,1,False,True,False,False,True,False
11,20,4,1,3,0,8,167.85,0,0,1,1,0,True,False,False,True,False,False
17,18,4,3,3,0,10,200.1,0,0,0,1,0,True,False,False,False,False,False
1,13,5,1,3,1,1,154.26,1,1,1,0,1,False,True,False,False,True,False
9,18,4,2,3,0,3,174.68,0,0,1,1,1,True,False,False,True,False,False
11,13,4,1,1,0,5,140.28,0,0,1,0,0,False,True,False,True,False,False
16,6,3,2,5,0,2,155.62,0,0,1,0,1,False,False,False,True,False,False
6,11,3,1,7,0,2,199.98,0,0,1,1,1,True,False,False,True,False,False
2,29,1,3,2,0,7,127.0,0,1,0,0,0,False,False,False,False,True,False
50,6,1,3,1,0,8,149.0,0,0,0,0,0,False,False,False,True,False,False
12,9,1,4,10,0,6,163.89,0,0,0,0,0,True,False,False,True,False,False
0,12,5,3,5,1,7,161.72,1,1,0,0,0,True,False,False,True,False,False
1,8,5,5,8,0,8,148.62,1,1,0,0,0,False,True,False,False,True,False
19,7,3,2,2,0,8,317.02,0,0,1,1,0,False,False,False,False,False,True
18,8,3,5,6,1,4,298.59,1,0,0,1,0,True,False,False,False,False,True
0,22,1,3,4,0,7,152.94,0,1,0,0,0,True,False,False,True,False,False
2,12,3,1,2,0,8,131.31,0,1,1,0,0,True,False,False,False,True,False
20,9,4,5,10,0,10,295.48,0,0,0,1,0,True,False,True,False,False,False
27,14,3,3,5,0,4,273.14,0,0,0,1,0,False,False,True,False,False,False
15,11,4,3,11,1,8,149.61,1,0,0,0,0,True,False,False,False,True,False
8,9,5,5,8,0,10,184.57,0,0,0,1,0,False,False,False,True,False,False
1,10,2,2,3,0,8,169.2,0,1,1,1,0,False,False,False,False,True,False
30,8,3,4,5,0,14,262.91,0,0,0,1,0,True,False,True,False,False,False
1,7,5,5,3,0,8,167.94,0,1,0,1,0,False,True,False,True,False,False
5,13,3,1,5,0,3,192.04,0,1,1,1,1,True,False,False,True,False,False
9,30,3,4,8,0,8,156.74,0,0,0,0,0,False,False,False,True,False,False
9,15,4,1,2,0,7,196.19,1,0,1,1,0,False,True,False,False,False,False
1,29,6,3,3,0,1,140.55,1,1,0,0,1,True,False,False,False,True,False
18,31,6,3,4,0,5,162.08,0,0,0,0,0,False,True,False,False,True,False
30,13,3,5,11,0,8,257.12,0,0,0,1,0,False,False,True,False,False,False
15,16,3,5,1,0,9,267.99,0,0,0,1,0,True,False,True,False,False,False
19,9,4,2,6,0,4,176.6,1,0,1,1,0,False,True,False,True,False,False
27,9,3,5,3,0,5,159.4,0,0,0,0,0,False,False,False,True,False,False
4,17,3,5,2,1,1,168.33,0,1,0,1,1,False,False,False,True,False,False
13,8,4,1,3,1,9,189.72,0,0,1,1,0,True,False,False,True,False,False
4,11,3,1,2,0,2,154.76,0,1,1,0,1,True,False,False,True,False,False
22,31,3,5,2,0,4,132.11,0,0,0,0,0,True,False,False,False,True,False
9,16,3,4,6,0,7,173.14,1,0,0,1,0,True,False,False,False,False,False
9,14,5,1,3,0,2,151.9,0,0,1,0,1,True,False,False,False,True,False
23,6,3,1,10,0,3,273.99,0,0,1,1,1,True,False,True,False,False,False
3,35,4,1,6,0,8,150.14,0,1,1,0,0,True,False,False,False,True,False
8,14,4,4,2,0,12,244.94,0,0,0,1,0,False,True,False,False,False,False
4,12,4,5,7,0,31,157.04,0,1,0,0,0,True,False,False,False,True,False
0,7,3,1,10,1,2,147.87,1,1,1,0,1,True,False,False,False,True,False
11,15,4,4,1,0,2,128.99,0,0,0,0,1,True,False,False,False,True,False
0,6,3,3,4,0,2,129.09,1,1,0,0,1,False,False,False,False,True,False
10,18,5,4,3,0,4,189.99,0,0,0,1,0,False,True,False,True,False,False
12,10,4,3,5,0,3,153.21,0,0,0,0,1,False,False,False,False,True,False
1,35,5,4,2,0,7,165.49,0,1,0,1,0,True,False,False,True,False,False
12,5,4,2,2,0,3,292.72,0,0,1,1,1,False,False,False,False,False,True
11,7,4,2,4,1,3,261.03,0,0,1,1,1,True,False,False,False,False,False
13,14,3,1,4,1,2,140.69,0,0,1,0,1,True,False,False,True,False,False
1,14,3,1,2,0,2,133.1,0,1,1,0,1,False,True,False,False,True,False
2,14,5,5,4,0,7,197.15,0,1,0,1,0,True,False,False,True,False,False
3,12,4,2,1,0,7,146.27,0,1,1,0,0,False,False,False,True,False,False
16,20,3,5,7,0,0,271.59,0,0,0,1,1,True,False,True,False,False,False
8,9,2,1,2,1,3,154.32,0,0,1,0,1,True,False,False,False,True,False
3,9,4,4,2,0,3,156.8,0,1,0,0,1,False,False,False,False,True,False
15,29,4,2,5,1,4,179.67,0,0,1,1,0,True,False,False,True,False,False
5,13,1,4,2,0,3,127.94,0,1,0,0,1,True,False,False,False,True,False
7,11,4,4,7,0,8,155.55,0,0,0,0,0,True,False,False,True,False,False
0,6,4,5,2,0,7,142.94,0,1,0,0,0,False,True,False,True,False,False
5,12,4,1,2,1,4,173.21,0,1,1,1,0,True,False,False,False,True,False
1,12,3,5,3,0,6,165.0,0,1,0,0,0,True,False,False,True,False,False
17,21,4,5,8,0,1,296.59,0,0,0,1,1,False,False,True,False,False,False
0,14,3,4,2,0,7,162.14,0,1,0,0,0,True,False,False,True,False,False
7,17,2,3,2,1,9,208.8,0,0,0,1,0,True,False,False,False,False,False
13,16,4,1,4,0,4,319.31,0,0,1,1,0,False,True,False,False,False,True
6,14,2,4,3,0,4,152.94,0,0,0,0,0,True,False,False,False,True,False
1,18,2,3,2,0,4,165.11,0,1,0,0,0,True,False,False,True,False,False
5,30,5,2,2,0,9,180.82,0,1,1,1,0,False,False,False,True,False,False
18,6,1,1,1,0,7,292.02,0,0,1,1,0,True,False,False,False,False,True
18,8,3,3,5,0,7,151.54,0,0,0,0,0,True,False,False,True,False,False
5,11,4,4,4,0,5,158.78,0,1,0,0,0,True,False,False,True,False,False
16,15,4,4,2,0,3,193.25,0,0,0,1,1,True,False,False,True,False,False
26,8,4,4,3,0,12,175.25,0,0,0,1,0,True,False,False,False,False,False
17,14,2,1,6,0,3,145.89,0,0,1,0,1,True,False,False,False,True,False
16,36,6,1,6,0,1,167.72,0,0,1,1,1,False,True,False,True,False,False
31,36,5,2,5,0,1,266.18,0,0,1,1,1,True,False,True,False,False,False
4,35,4,1,3,0,10,182.75,0,1,1,1,0,True,False,False,True,False,False
14,8,4,1,10,0,1,149.06,0,0,1,0,1,True,False,False,False,True,False
9,8,3,4,10,1,12,154.1,0,0,0,0,0,False,True,False,True,False,False
13,7,4,3,9,0,3,147.32,0,0,0,0,1,True,False,False,False,True,False
15,10,3,5,8,0,5,151.55,0,0,0,0,0,False,True,False,True,False,False
11,7,3,4,1,1,2,129.91,0,0,0,0,1,True,False,False,False,True,False
9,32,5,4,5,0,9,234.03,0,0,0,1,0,False,False,False,False,False,False
16,21,4,2,4,0,2,168.04,0,0,1,1,1,False,False,False,True,False,False
12,7,3,2,2,0,9,201.25,0,0,1,1,0,False,True,False,True,False,False
11,23,4,3,1,0,9,188.23,0,0,0,1,0,False,False,False,False,False,False
17,10,1,5,2,0,13,291.9,0,0,0,1,0,True,False,False,False,False,True
5,19,4,4,2,0,2,127.43,0,1,0,0,1,False,False,False,False,True,False
0,24,3,1,2,0,0,126.93,1,1,1,0,1,False,True,False,False,True,False
4,6,5,3,1,0,4,143.45,0,1,0,0,0,False,False,False,True,False,False
1,33,5,5,1,0,0,148.77,0,1,0,0,1,True,False,False,True,False,False
12,8,4,3,2,0,10,145.53,0,0,0,0,0,False,True,False,True,False,False
26,8,3,3,7,0,2,248.52,0,0,0,1,1,True,False,True,False,False,False
1,11,4,1,3,1,3,153.75,0,1,1,0,1,False,True,False,False,True,False
4,26,1,1,1,0,2,127.91,0,1,1,0,1,True,False,False,False,True,False
14,26,4,2,10,1,8,152.41,0,0,1,0,0,False,False,False,True,False,False
15,8,4,1,4,0,0,167.81,0,0,1,1,1,False,True,False,True,False,False
